pendaftarID,dateID,jalurID,departemenID,statusID,nilaiRapor,nilaiPortofolio,nilaiPrestasi,nilaiTKA,nilaiSAT,nilaiCambridge
7290,8402,1,2,7,87,0,89,0,0,0
7291,8402,1,22,7,87,0,85,0,0,0
7292,8402,1,22,7,82,0,88,0,0,0
7293,8402,1,25,7,84,0,82,0,0,0
7294,8402,1,14,7,86,0,91,0,0,0
7295,8402,1,5,7,84,0,87,0,0,0
7296,8402,1,5,7,86,0,88,0,0,0
7297,8402,1,7,7,82,0,84,0,0,0
7298,8402,1,23,13,86,0,82,0,0,0
7299,8402,1,19,7,84,0,85,0,0,0
7300,8402,1,32,13,83,0,88,0,0,0
7301,8402,1,34,13,83,0,75,0,0,0
7302,8402,1,28,13,82,0,86,0,0,0
7303,8402,1,25,13,85,0,78,0,0,0
7304,8402,1,27,7,88,0,86,0,0,0
7305,8402,1,29,7,83,0,90,0,0,0
7306,8402,1,8,7,85,0,76,0,0,0
7307,8402,1,18,13,85,0,84,0,0,0
7308,8402,1,25,7,84,0,93,0,0,0
7309,8402,1,34,7,88,0,90,0,0,0
7310,8402,1,35,13,85,0,88,0,0,0
7311,8402,1,2,7,86,0,82,0,0,0
7312,8402,1,13,7,82,0,95,0,0,0
7313,8402,1,21,7,82,0,89,0,0,0
7314,8402,1,6,7,84,0,90,0,0,0
7315,8402,1,10,7,84,0,90,0,0,0
7316,8402,1,28,7,89,0,91,0,0,0
7317,8402,1,1,7,83,0,77,0,0,0
7318,8402,1,5,7,82,0,91,0,0,0
7319,8402,1,7,7,80,0,91,0,0,0
7320,8402,1,3,7,87,0,85,0,0,0
7321,8402,1,16,13,87,0,83,0,0,0
7322,8402,1,7,7,82,0,88,0,0,0
7323,8402,1,20,7,81,0,92,0,0,0
7324,8402,1,11,7,88,0,92,0,0,0
7325,8402,1,18,13,85,0,79,0,0,0
7326,8402,1,31,7,86,0,81,0,0,0
7327,8402,1,34,7,88,0,83,0,0,0
7328,8402,1,18,13,87,0,77,0,0,0
7329,8402,1,14,13,81,0,80,0,0,0
7330,8402,1,18,13,83,0,90,0,0,0
7331,8402,1,1,7,86,0,76,0,0,0
7332,8402,1,24,7,86,0,91,0,0,0
7333,8402,1,7,7,84,0,95,0,0,0
7334,8402,1,4,7,87,0,78,0,0,0
7335,8402,1,12,7,81,0,80,0,0,0
7336,8402,1,7,7,79,0,88,0,0,0
7337,8402,1,1,7,87,0,89,0,0,0
7338,8402,1,36,13,83,0,76,0,0,0
7339,8402,1,22,7,86,0,90,0,0,0
7340,8402,1,9,7,84,0,87,0,0,0
7341,8402,1,34,7,91,0,79,0,0,0
7342,8402,1,14,7,86,0,91,0,0,0
7343,8402,1,11,7,88,0,79,0,0,0
7344,8402,1,2,7,84,0,95,0,0,0
7345,8402,1,27,7,86,0,92,0,0,0
7346,8402,1,36,7,84,0,94,0,0,0
7347,8402,1,3,7,87,0,93,0,0,0
7348,8402,1,17,13,82,0,75,0,0,0
7349,8402,1,14,13,85,0,78,0,0,0
7350,8402,1,3,7,85,0,90,0,0,0
7351,8402,1,1,7,85,0,95,0,0,0
7352,8402,1,2,7,86,0,75,0,0,0
7353,8402,1,23,7,86,0,93,0,0,0
7354,8402,1,12,7,86,0,78,0,0,0
7355,8402,1,12,7,85,0,81,0,0,0
7356,8402,1,12,7,87,0,93,0,0,0
7357,8402,1,20,7,84,0,85,0,0,0
7358,8402,1,21,7,83,0,77,0,0,0
7359,8402,1,6,7,83,0,80,0,0,0
7360,8402,1,36,13,84,0,82,0,0,0
7361,8402,1,2,7,83,0,84,0,0,0
7362,8402,1,22,7,83,0,94,0,0,0
7363,8402,1,20,7,89,0,86,0,0,0
7364,8402,1,2,7,86,0,93,0,0,0
7365,8402,1,8,7,84,0,78,0,0,0
7366,8402,1,24,7,86,0,95,0,0,0
7367,8402,1,27,7,85,0,93,0,0,0
7368,8402,1,2,7,85,0,84,0,0,0
7369,8402,1,35,13,83,0,86,0,0,0
7370,8402,1,13,7,79,0,94,0,0,0
7371,8402,1,27,7,84,0,92,0,0,0
7372,8402,1,29,7,89,0,93,0,0,0
7373,8402,1,3,7,84,0,85,0,0,0
7374,8402,1,6,7,83,0,91,0,0,0
7375,8402,1,21,7,85,0,94,0,0,0
7376,8402,1,34,13,86,0,83,0,0,0
7377,8402,1,2,7,84,0,88,0,0,0
7378,8402,1,3,7,87,0,91,0,0,0
7379,8402,1,30,7,90,0,93,0,0,0
7380,8402,1,32,13,87,0,76,0,0,0
7381,8402,1,11,7,87,0,75,0,0,0
7382,8402,1,29,7,86,0,80,0,0,0
7383,8402,1,21,7,85,0,80,0,0,0
7384,8402,1,11,7,86,0,78,0,0,0
7385,8402,1,5,13,85,0,76,0,0,0
7386,8402,1,14,13,86,0,79,0,0,0
7387,8402,1,13,7,85,0,89,0,0,0
7388,8402,1,16,13,86,0,80,0,0,0
7389,8402,1,21,7,83,0,76,0,0,0
7390,8402,1,4,7,87,0,80,0,0,0
7391,8402,1,35,13,82,0,87,0,0,0
7392,8402,1,26,13,82,0,79,0,0,0
7393,8402,1,30,13,87,0,81,0,0,0
7394,8402,1,28,7,89,0,88,0,0,0
7395,8402,1,32,13,85,0,93,0,0,0
7396,8402,1,14,7,85,0,91,0,0,0
7397,8402,1,6,7,87,0,88,0,0,0
7398,8402,1,13,13,85,0,83,0,0,0
7399,8402,1,28,7,87,0,88,0,0,0
7400,8402,1,32,13,0,0,78,0,0,0
7401,8402,1,37,7,84,0,87,0,0,0
7402,8402,1,38,13,82,0,88,0,0,0
7403,8402,1,37,7,83,0,94,0,0,0
7404,8402,1,37,7,84,0,91,0,0,0
7405,8402,1,38,7,82,0,92,0,0,0
7406,8402,1,37,7,84,0,90,0,0,0
7407,8402,1,37,13,84,0,75,0,0,0
7408,8402,1,37,13,84,0,76,0,0,0
7409,8402,1,38,7,82,0,94,0,0,0
7410,8402,1,38,13,84,0,88,0,0,0
7411,8402,1,38,7,83,0,90,0,0,0
7412,8402,1,38,13,87,0,84,0,0,0
7413,8402,1,38,7,84,0,95,0,0,0
7414,8402,1,37,7,84,0,94,0,0,0
7415,8402,1,37,13,83,0,84,0,0,0
7416,8402,1,38,7,85,0,94,0,0,0
7417,8402,1,38,13,85,0,77,0,0,0
7418,8402,1,38,13,82,0,86,0,0,0
7419,8402,1,38,13,85,0,81,0,0,0
7420,8402,1,37,13,82,0,80,0,0,0
7421,8402,1,38,7,85,0,88,0,0,0
7422,8402,1,38,13,87,0,77,0,0,0
7423,8402,1,37,7,82,0,94,0,0,0
7424,8402,1,37,13,87,0,77,0,0,0
7425,8402,1,37,13,82,0,81,0,0,0
7426,8037,1,37,12,84,0,84,0,0,0
7427,8037,1,37,12,83,0,85,0,0,0
7428,8037,1,38,7,83,0,83,0,0,0
7429,8037,1,37,7,88,0,82,0,0,0
7430,8037,1,38,7,86,0,89,0,0,0
7431,8037,1,37,7,88,0,95,0,0,0
7432,8037,1,38,7,85,0,93,0,0,0
7433,8037,1,37,7,85,0,91,0,0,0
7434,8037,1,38,7,82,0,80,0,0,0
7435,8037,1,37,12,87,0,75,0,0,0
7436,8037,1,37,7,85,0,90,0,0,0
7437,8037,1,37,7,84,0,94,0,0,0
7438,8037,1,38,7,87,0,77,0,0,0
7439,8037,1,38,7,86,0,75,0,0,0
7440,8037,1,38,7,85,0,89,0,0,0
7441,8037,1,37,12,84,0,80,0,0,0
7442,8037,1,38,7,85,0,90,0,0,0
7443,8037,1,37,7,85,0,90,0,0,0
7444,8037,1,37,12,82,0,87,0,0,0
7445,8037,1,37,12,83,0,80,0,0,0
7446,8037,1,37,7,83,0,94,0,0,0
7447,8037,1,37,7,87,0,92,0,0,0
7448,8037,1,38,7,84,0,92,0,0,0
7449,8037,1,37,7,86,0,90,0,0,0
7450,8037,1,37,7,81,0,94,0,0,0
7451,8037,1,37,12,85,0,77,0,0,0
7452,8037,1,38,7,84,0,81,0,0,0
7453,8037,1,38,7,84,0,95,0,0,0
7454,8037,1,37,7,87,0,90,0,0,0
7455,8037,1,38,7,85,0,90,0,0,0
7456,8402,1,38,7,84,0,92,0,0,0
7457,8402,1,37,13,86,0,78,0,0,0
7458,8402,1,37,13,83,0,80,0,0,0
7459,8402,1,38,7,86,0,95,0,0,0
7460,8402,1,38,13,84,0,88,0,0,0
7461,8402,1,38,13,82,0,76,0,0,0
7462,8402,1,38,7,83,0,91,0,0,0
7463,8402,1,37,13,86,0,78,0,0,0
7464,8402,1,38,7,84,0,94,0,0,0
7465,8402,1,37,13,86,0,77,0,0,0
7466,8402,1,37,13,81,0,75,0,0,0
7467,8402,1,38,13,84,0,84,0,0,0
7468,8402,1,38,13,87,0,80,0,0,0
7469,8402,1,38,7,84,0,93,0,0,0
7470,8402,1,38,7,84,0,91,0,0,0
7471,8402,1,37,7,83,0,92,0,0,0
7472,8402,1,37,13,87,0,75,0,0,0
7473,8402,1,37,7,85,0,93,0,0,0
7474,8402,1,38,13,84,0,82,0,0,0
7475,8402,1,37,13,83,0,78,0,0,0
7476,8402,1,37,7,83,0,94,0,0,0
7477,8402,1,38,7,86,0,91,0,0,0
7478,8402,1,37,13,81,0,84,0,0,0
7479,8402,1,37,7,80,0,95,0,0,0
7480,8402,1,37,13,83,0,88,0,0,0
7481,8402,1,37,13,83,0,84,0,0,0
7482,8402,1,38,13,80,0,86,0,0,0
7483,8402,1,38,13,84,0,79,0,0,0
7484,8402,1,38,13,84,0,82,0,0,0
7485,8402,1,38,13,85,0,79,0,0,0
7486,8402,1,38,13,86,0,87,0,0,0
7487,8402,1,37,7,85,0,92,0,0,0
7488,8402,1,38,13,81,0,84,0,0,0
7489,8402,1,37,13,85,0,81,0,0,0
7490,8402,1,38,13,84,0,80,0,0,0
7491,8402,1,38,13,84,0,86,0,0,0
7492,8402,1,37,7,85,0,93,0,0,0
7493,8402,1,37,13,84,0,85,0,0,0
7494,8402,1,37,13,84,0,81,0,0,0
7495,8402,1,37,13,86,0,78,0,0,0
7496,8402,1,38,13,83,0,82,0,0,0
7497,8402,1,38,13,82,0,78,0,0,0
7498,8402,1,37,13,83,0,83,0,0,0
7499,8402,1,37,13,85,0,75,0,0,0
7500,8402,1,38,13,85,0,75,0,0,0
7501,7672,2,26,8,0,0,0,777,0,0
7502,7672,2,4,8,0,0,0,536,0,0
7503,7672,2,19,8,0,0,0,755,0,0
7504,7672,2,28,14,0,0,0,565,0,0
7505,7672,2,23,14,0,0,0,607,0,0
7506,7672,2,15,8,0,0,0,692,0,0
7507,7672,2,35,14,0,0,0,808,0,0
7508,7672,2,2,8,0,0,0,559,0,0
7509,7672,2,21,8,0,0,0,469,0,0
7510,7672,2,6,8,0,0,0,710,0,0
7511,7672,2,20,8,0,0,0,480,0,0
7512,7672,2,16,8,0,0,0,855,0,0
7513,7672,2,11,8,0,0,0,559,0,0
7514,7672,2,25,8,0,0,0,789,0,0
7515,7672,2,11,8,0,0,0,744,0,0
7516,7672,2,6,8,0,0,0,792,0,0
7517,7672,2,18,14,0,0,0,420,0,0
7518,7672,2,35,14,0,0,0,625,0,0
7519,7672,2,6,8,0,0,0,785,0,0
7520,7672,2,25,14,0,0,0,491,0,0
7521,7672,2,16,8,0,0,0,403,0,0
7522,7672,2,27,14,0,0,0,612,0,0
7523,7672,2,18,8,0,0,0,713,0,0
7524,7672,2,25,14,0,0,0,620,0,0
7525,7672,2,12,8,0,0,0,772,0,0
7526,7672,2,5,8,0,0,0,655,0,0
7527,7672,2,32,14,0,0,0,633,0,0
7528,7672,2,8,8,0,0,0,581,0,0
7529,7672,2,10,8,0,0,0,598,0,0
7530,7672,2,11,8,0,0,0,538,0,0
7531,7672,2,12,8,0,0,0,597,0,0
7532,7672,2,28,14,0,0,0,646,0,0
7533,7672,2,22,8,0,0,0,765,0,0
7534,7672,2,5,8,0,0,0,951,0,0
7535,7672,2,33,14,0,0,0,738,0,0
7536,7672,2,30,14,0,0,0,650,0,0
7537,7672,2,16,8,0,0,0,494,0,0
7538,7672,2,8,8,0,0,0,581,0,0
7539,7672,2,6,8,0,0,0,595,0,0
7540,7672,2,6,8,0,0,0,561,0,0
7541,7672,2,11,8,0,0,0,473,0,0
7542,7672,2,19,8,0,0,0,752,0,0
7543,7672,2,30,8,0,0,0,930,0,0
7544,7672,2,8,8,0,0,0,754,0,0
7545,7672,2,5,8,0,0,0,720,0,0
7546,7672,2,34,14,0,0,0,712,0,0
7547,7672,2,8,8,0,0,0,790,0,0
7548,7672,2,1,8,0,0,0,716,0,0
7549,7672,2,13,8,0,0,0,734,0,0
7550,7672,2,25,14,0,0,0,619,0,0
7551,7672,2,14,8,0,0,0,624,0,0
7552,7672,2,12,8,0,0,0,879,0,0
7553,7672,2,24,14,0,0,0,651,0,0
7554,7672,2,24,14,0,0,0,522,0,0
7555,7672,2,25,8,0,0,0,697,0,0
7556,7672,2,22,8,0,0,0,843,0,0
7557,7672,2,8,14,0,0,0,523,0,0
7558,7672,2,6,8,0,0,0,642,0,0
7559,7672,2,3,8,0,0,0,703,0,0
7560,7672,2,33,14,0,0,0,601,0,0
7561,7672,2,26,8,0,0,0,675,0,0
7562,7672,2,34,14,0,0,0,841,0,0
7563,7672,2,12,8,0,0,0,570,0,0
7564,7672,2,17,8,0,0,0,744,0,0
7565,7672,2,23,8,0,0,0,758,0,0
7566,7672,2,30,8,0,0,0,748,0,0
7567,7672,2,2,8,0,0,0,583,0,0
7568,7672,2,21,8,0,0,0,536,0,0
7569,7672,2,32,14,0,0,0,715,0,0
7570,7672,2,34,14,0,0,0,782,0,0
7571,7672,2,33,14,0,0,0,557,0,0
7572,7672,2,3,8,0,0,0,706,0,0
7573,7672,2,20,8,0,0,0,807,0,0
7574,7672,2,21,8,0,0,0,710,0,0
7575,7672,2,9,8,0,0,0,566,0,0
7576,7672,2,35,14,0,0,0,726,0,0
7577,7672,2,10,8,0,0,0,630,0,0
7578,7672,2,8,8,0,0,0,642,0,0
7579,7672,2,18,14,0,0,0,521,0,0
7580,7672,2,9,8,0,0,0,735,0,0
7581,7672,2,27,8,0,0,0,789,0,0
7582,7672,2,24,14,0,0,0,471,0,0
7583,7672,2,15,8,0,0,0,815,0,0
7584,7672,2,18,8,0,0,0,668,0,0
7585,7672,2,11,8,0,0,0,593,0,0
7586,7672,2,33,14,0,0,0,488,0,0
7587,7672,2,35,14,0,0,0,720,0,0
7588,7672,2,26,8,0,0,0,706,0,0
7589,7672,2,33,14,0,0,0,486,0,0
7590,7672,2,9,8,0,0,0,633,0,0
7591,7672,2,4,8,0,0,0,620,0,0
7592,7672,2,16,8,0,0,0,435,0,0
7593,7672,2,26,8,0,0,0,675,0,0
7594,7672,2,1,8,0,0,0,562,0,0
7595,7672,2,10,8,0,0,0,437,0,0
7596,7672,2,33,14,0,0,0,394,0,0
7597,7672,2,31,8,0,0,0,831,0,0
7598,7672,2,2,8,0,0,0,790,0,0
7599,7672,2,11,8,0,0,0,617,0,0
7600,7672,2,9,8,0,0,0,699,0,0
7601,7672,2,31,14,0,0,0,633,0,0
7602,7672,2,4,8,0,0,0,689,0,0
7603,7672,2,15,8,0,0,0,709,0,0
7604,7672,2,2,8,0,0,0,435,0,0
7605,7672,2,11,8,0,0,0,788,0,0
7606,7672,2,18,14,0,0,0,576,0,0
7607,7672,2,14,8,0,0,0,535,0,0
7608,7672,2,28,14,0,0,0,536,0,0
7609,7672,2,15,8,0,0,0,651,0,0
7610,7672,2,4,8,0,0,0,723,0,0
7611,7672,2,7,8,0,0,0,654,0,0
7612,7672,2,31,14,0,0,0,487,0,0
7613,7672,2,21,8,0,0,0,830,0,0
7614,7672,2,20,8,0,0,0,757,0,0
7615,7672,2,19,8,0,0,0,396,0,0
7616,7672,2,8,14,0,0,0,510,0,0
7617,7672,2,8,8,0,0,0,883,0,0
7618,7672,2,8,14,0,0,0,497,0,0
7619,7672,2,11,8,0,0,0,427,0,0
7620,7672,2,4,8,0,0,0,676,0,0
7621,7672,2,30,14,0,0,0,573,0,0
7622,7672,2,11,8,0,0,0,723,0,0
7623,7672,2,9,8,0,0,0,657,0,0
7624,7672,2,13,8,0,0,0,696,0,0
7625,7672,2,2,8,0,0,0,660,0,0
7626,7672,2,11,8,0,0,0,754,0,0
7627,7672,2,23,14,0,0,0,671,0,0
7628,7672,2,23,14,0,0,0,611,0,0
7629,7672,2,26,8,0,0,0,748,0,0
7630,7672,2,18,14,0,0,0,562,0,0
7631,7672,2,28,14,0,0,0,455,0,0
7632,7672,2,18,14,0,0,0,540,0,0
7633,7672,2,8,8,0,0,0,714,0,0
7634,7672,2,7,8,0,0,0,573,0,0
7635,7672,2,6,8,0,0,0,392,0,0
7636,7672,2,22,8,0,0,0,513,0,0
7637,7672,2,27,8,0,0,0,888,0,0
7638,7672,2,31,14,0,0,0,670,0,0
7639,7672,2,5,8,0,0,0,550,0,0
7640,7672,2,24,14,0,0,0,625,0,0
7641,7672,2,14,8,0,0,0,493,0,0
7642,7672,2,16,8,0,0,0,846,0,0
7643,7672,2,14,8,0,0,0,753,0,0
7644,7672,2,33,14,0,0,0,523,0,0
7645,7672,2,31,8,0,0,0,709,0,0
7646,7672,2,2,8,0,0,0,691,0,0
7647,7672,2,7,8,0,0,0,889,0,0
7648,7672,2,21,8,0,0,0,739,0,0
7649,7672,2,10,8,0,0,0,836,0,0
7650,7672,2,2,8,0,0,0,551,0,0
7651,7672,2,5,14,0,0,0,488,0,0
7652,7672,2,15,14,0,0,0,498,0,0
7653,7672,2,21,8,0,0,0,660,0,0
7654,7672,2,4,8,0,0,0,407,0,0
7655,7672,2,15,8,0,0,0,677,0,0
7656,7672,2,33,14,0,0,0,739,0,0
7657,7672,2,31,8,0,0,0,682,0,0
7658,7672,2,29,8,0,0,0,642,0,0
7659,7672,2,31,14,0,0,0,593,0,0
7660,7672,2,11,8,0,0,0,451,0,0
7661,7672,2,2,8,0,0,0,611,0,0
7662,7672,2,4,8,0,0,0,521,0,0
7663,7672,2,25,14,0,0,0,583,0,0
7664,7672,2,17,8,0,0,0,818,0,0
7665,7672,2,6,8,0,0,0,545,0,0
7666,7672,2,5,8,0,0,0,540,0,0
7667,7672,2,26,8,0,0,0,604,0,0
7668,7672,2,6,8,0,0,0,555,0,0
7669,7672,2,23,14,0,0,0,685,0,0
7670,7672,2,23,8,0,0,0,705,0,0
7671,7672,2,18,8,0,0,0,806,0,0
7672,7672,2,20,8,0,0,0,794,0,0
7673,7672,2,3,8,0,0,0,599,0,0
7674,7672,2,2,8,0,0,0,759,0,0
7675,7672,2,8,8,0,0,0,732,0,0
7676,7672,2,24,8,0,0,0,755,0,0
7677,7672,2,14,8,0,0,0,752,0,0
7678,7672,2,25,14,0,0,0,681,0,0
7679,7672,2,13,8,0,0,0,606,0,0
7680,7672,2,8,8,0,0,0,740,0,0
7681,7672,2,20,8,0,0,0,855,0,0
7682,7672,2,15,8,0,0,0,759,0,0
7683,7672,2,32,14,0,0,0,467,0,0
7684,7672,2,1,8,0,0,0,660,0,0
7685,7672,2,28,14,0,0,0,613,0,0
7686,7672,2,35,14,0,0,0,886,0,0
7687,7672,2,20,8,0,0,0,624,0,0
7688,7672,2,4,8,0,0,0,583,0,0
7689,7672,2,8,14,0,0,0,508,0,0
7690,7672,2,8,14,0,0,0,509,0,0
7691,7672,2,32,14,0,0,0,550,0,0
7692,7672,2,19,8,0,0,0,570,0,0
7693,7672,2,33,14,0,0,0,758,0,0
7694,7672,2,35,14,0,0,0,657,0,0
7695,7672,2,12,8,0,0,0,614,0,0
7696,7672,2,27,14,0,0,0,655,0,0
7697,7672,2,6,8,0,0,0,535,0,0
7698,7672,2,7,8,0,0,0,594,0,0
7699,7672,2,27,8,0,0,0,677,0,0
7700,7672,2,9,8,0,0,0,696,0,0
7701,7672,2,17,8,0,0,0,497,0,0
7702,7672,2,7,8,0,0,0,665,0,0
7703,7672,2,29,8,0,0,0,810,0,0
7704,7672,2,33,14,0,0,0,698,0,0
7705,7672,2,14,8,0,0,0,909,0,0
7706,7672,2,26,8,0,0,0,820,0,0
7707,7672,2,6,8,0,0,0,668,0,0
7708,7672,2,31,8,0,0,0,707,0,0
7709,7672,2,11,8,0,0,0,685,0,0
7710,7672,2,27,14,0,0,0,625,0,0
7711,7672,2,31,14,0,0,0,592,0,0
7712,7672,2,4,8,0,0,0,598,0,0
7713,7672,2,22,8,0,0,0,594,0,0
7714,7672,2,20,8,0,0,0,677,0,0
7715,7672,2,19,8,0,0,0,834,0,0
7716,7672,2,33,8,0,0,0,759,0,0
7717,7672,2,4,8,0,0,0,718,0,0
7718,7672,2,18,8,0,0,0,780,0,0
7719,7672,2,16,8,0,0,0,715,0,0
7720,7672,2,11,8,0,0,0,448,0,0
7721,7672,2,28,8,0,0,0,687,0,0
7722,7672,2,12,8,0,0,0,553,0,0
7723,7672,2,6,8,0,0,0,519,0,0
7724,7672,2,32,14,0,0,0,403,0,0
7725,7672,2,14,8,0,0,0,429,0,0
7726,7672,2,13,8,0,0,0,626,0,0
7727,7672,2,1,8,0,0,0,753,0,0
7728,7672,2,34,14,0,0,0,794,0,0
7729,7672,2,31,14,0,0,0,512,0,0
7730,7672,2,21,8,0,0,0,420,0,0
7731,7672,2,6,8,0,0,0,492,0,0
7732,7672,2,18,14,0,0,0,629,0,0
7733,7672,2,16,8,0,0,0,853,0,0
7734,7672,2,26,8,0,0,0,688,0,0
7735,7672,2,3,8,0,0,0,475,0,0
7736,7672,2,12,14,0,0,0,519,0,0
7737,7672,2,27,8,0,0,0,732,0,0
7738,7672,2,23,14,0,0,0,590,0,0
7739,7672,2,24,8,0,0,0,785,0,0
7740,7672,2,17,8,0,0,0,648,0,0
7741,7672,2,10,8,0,0,0,607,0,0
7742,7672,2,16,8,0,0,0,711,0,0
7743,7672,2,7,8,0,0,0,684,0,0
7744,7672,2,22,8,0,0,0,580,0,0
7745,7672,2,11,8,0,0,0,570,0,0
7746,7672,2,3,8,0,0,0,685,0,0
7747,7672,2,10,8,0,0,0,719,0,0
7748,7672,2,15,14,0,0,0,624,0,0
7749,7672,2,23,14,0,0,0,664,0,0
7750,7672,2,15,8,0,0,0,887,0,0
7751,7672,2,27,14,0,0,0,417,0,0
7752,7672,2,8,14,0,0,0,452,0,0
7753,7672,2,30,14,0,0,0,525,0,0
7754,7672,2,6,8,0,0,0,615,0,0
7755,7672,2,27,14,0,0,0,542,0,0
7756,7672,2,6,8,0,0,0,441,0,0
7757,7672,2,28,8,0,0,0,813,0,0
7758,7672,2,3,8,0,0,0,521,0,0
7759,7672,2,19,8,0,0,0,638,0,0
7760,7672,2,10,8,0,0,0,714,0,0
7761,7672,2,18,14,0,0,0,607,0,0
7762,7672,2,6,8,0,0,0,496,0,0
7763,7672,2,22,8,0,0,0,772,0,0
7764,7672,2,26,14,0,0,0,461,0,0
7765,7672,2,7,8,0,0,0,734,0,0
7766,7672,2,32,14,0,0,0,662,0,0
7767,7672,2,22,14,0,0,0,472,0,0
7768,7672,2,21,8,0,0,0,635,0,0
7769,7672,2,21,8,0,0,0,662,0,0
7770,7672,2,24,14,0,0,0,635,0,0
7771,7672,2,31,8,0,0,0,679,0,0
7772,7672,2,13,14,0,0,0,555,0,0
7773,7672,2,21,8,0,0,0,742,0,0
7774,7672,2,12,14,0,0,0,534,0,0
7775,7672,2,10,8,0,0,0,659,0,0
7776,7672,2,26,14,0,0,0,573,0,0
7777,7672,2,20,8,0,0,0,672,0,0
7778,7672,2,12,14,0,0,0,516,0,0
7779,7672,2,33,14,0,0,0,512,0,0
7780,7672,2,21,8,0,0,0,897,0,0
7781,7672,2,15,8,0,0,0,783,0,0
7782,7672,2,2,8,0,0,0,709,0,0
7783,7672,2,6,8,0,0,0,389,0,0
7784,7672,2,30,14,0,0,0,500,0,0
7785,7672,2,14,8,0,0,0,676,0,0
7786,7672,2,1,8,0,0,0,791,0,0
7787,7672,2,31,8,0,0,0,848,0,0
7788,7672,2,25,8,0,0,0,695,0,0
7789,7672,2,27,8,0,0,0,797,0,0
7790,7672,2,29,8,0,0,0,658,0,0
7791,7672,2,23,14,0,0,0,457,0,0
7792,7672,2,13,14,0,0,0,373,0,0
7793,7672,2,10,8,0,0,0,668,0,0
7794,7672,2,13,8,0,0,0,585,0,0
7795,7672,2,12,8,0,0,0,746,0,0
7796,7672,2,2,8,0,0,0,803,0,0
7797,7672,2,2,8,0,0,0,665,0,0
7798,7672,2,28,8,0,0,0,693,0,0
7799,7672,2,34,14,0,0,0,407,0,0
7800,7672,2,24,8,0,0,0,781,0,0
7801,7672,2,5,8,0,0,0,700,0,0
7802,7672,2,15,14,0,0,0,541,0,0
7803,7672,2,23,14,0,0,0,588,0,0
7804,7672,2,22,8,0,0,0,663,0,0
7805,7672,2,28,14,0,0,0,656,0,0
7806,7672,2,4,8,0,0,0,713,0,0
7807,7672,2,31,14,0,0,0,620,0,0
7808,7672,2,20,8,0,0,0,848,0,0
7809,7672,2,22,8,0,0,0,724,0,0
7810,7672,2,33,14,0,0,0,743,0,0
7811,7672,2,3,8,0,0,0,660,0,0
7812,7672,2,13,8,0,0,0,766,0,0
7813,7672,2,7,8,0,0,0,683,0,0
7814,7672,2,23,14,0,0,0,530,0,0
7815,7672,2,2,8,0,0,0,874,0,0
7816,7672,2,29,8,0,0,0,804,0,0
7817,7672,2,27,14,0,0,0,528,0,0
7818,7672,2,1,8,0,0,0,576,0,0
7819,7672,2,14,8,0,0,0,760,0,0
7820,7672,2,12,8,0,0,0,752,0,0
7821,7672,2,13,8,0,0,0,595,0,0
7822,7672,2,16,8,0,0,0,833,0,0
7823,7672,2,33,14,0,0,0,604,0,0
7824,7672,2,17,8,0,0,0,709,0,0
7825,7672,2,8,14,0,0,0,560,0,0
7826,7672,2,20,8,0,0,0,507,0,0
7827,7672,2,32,14,0,0,0,658,0,0
7828,7672,2,24,14,0,0,0,473,0,0
7829,7672,2,18,14,0,0,0,614,0,0
7830,7672,2,29,8,0,0,0,810,0,0
7831,7672,2,34,14,0,0,0,682,0,0
7832,7672,2,21,8,0,0,0,535,0,0
7833,7672,2,24,14,0,0,0,647,0,0
7834,7672,2,4,8,0,0,0,594,0,0
7835,7672,2,31,14,0,0,0,503,0,0
7836,7672,2,28,14,0,0,0,549,0,0
7837,7672,2,12,8,0,0,0,763,0,0
7838,7672,2,14,8,0,0,0,720,0,0
7839,7672,2,33,8,0,0,0,859,0,0
7840,7672,2,5,8,0,0,0,671,0,0
7841,7672,2,12,8,0,0,0,751,0,0
7842,7672,2,26,14,0,0,0,487,0,0
7843,7672,2,26,8,0,0,0,651,0,0
7844,7672,2,19,8,0,0,0,538,0,0
7845,7672,2,21,8,0,0,0,615,0,0
7846,7672,2,9,8,0,0,0,626,0,0
7847,7672,2,6,8,0,0,0,491,0,0
7848,7672,2,1,8,0,0,0,710,0,0
7849,7672,2,8,14,0,0,0,439,0,0
7850,7672,2,19,8,0,0,0,522,0,0
7851,7672,2,32,14,0,0,0,581,0,0
7852,7672,2,8,8,0,0,0,697,0,0
7853,7672,2,16,8,0,0,0,652,0,0
7854,7672,2,17,8,0,0,0,687,0,0
7855,7672,2,30,14,0,0,0,574,0,0
7856,7672,2,34,14,0,0,0,593,0,0
7857,7672,2,10,8,0,0,0,403,0,0
7858,7672,2,12,8,0,0,0,843,0,0
7859,7672,2,28,8,0,0,0,719,0,0
7860,7672,2,17,8,0,0,0,670,0,0
7861,7672,2,29,8,0,0,0,621,0,0
7862,7672,2,13,8,0,0,0,624,0,0
7863,7672,2,9,8,0,0,0,796,0,0
7864,7672,2,21,8,0,0,0,695,0,0
7865,7672,2,26,14,0,0,0,448,0,0
7866,7672,2,30,8,0,0,0,847,0,0
7867,7672,2,4,8,0,0,0,618,0,0
7868,7672,2,18,8,0,0,0,730,0,0
7869,7672,2,19,8,0,0,0,723,0,0
